Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Zwrot,Rolling Beta
2020-07-09,93.2945,97.7329,93.2945,96.8277,1560481.2292445,0.04321195816710088,1.0465469732553496
2020-07-10,95.777,97.4055,94.5358,97.4055,541847.93778072,0.005967300679454501,1.0479383987697344
2020-07-13,99.312,103.703,98.7344,102.895,1304345.2025261,0.05635718722248728,1.0556560205632475
2020-07-14,101.219,101.749,99.1195,100.795,885831.01818664,-0.020409154963798026,1.0620720725489678
2020-07-15,101.219,102.895,100.265,102.269,714724.75031973,0.01462374125700694,1.0859128269873084
2020-07-16,100.651,102.173,99.7841,102.173,634701.32335343,-0.000938700877098686,1.0763706191841693
2020-07-17,101.508,102.557,100.699,102.413,657017.45532039,0.002348957160893672,1.1483770679572416
2020-07-20,101.941,105.61,101.219,105.61,1064685.1064633,0.03121674006229691,1.1760216437490403
2020-07-21,106.38,108.903,106.091,107.902,1278778.7451494,0.021702490294479793,1.1876231509264086
2020-07-22,108.095,110.386,107.902,109.818,1349927.64146,0.017756853441085463,1.1907985507177141
2020-07-23,110.386,114.402,110.339,113.632,1042516.4333488,0.034730189950645585,1.1480789468862405
2020-07-24,111.339,114.016,106.284,113.824,1101777.238512,0.001689664883131492,1.1166767818330414
2020-07-27,114.489,124.716,113.728,124.523,1735174.2779311,0.09399599381501256,1.0843187604901992
2020-07-28,124.186,127.383,120.18,123.608,1628049.5753913,-0.007348040121102017,1.1788358422054976
2020-07-29,120.315,127.046,120.315,125.477,1343317.954165,0.015120380557892776,1.3682101426488988
2020-07-30,124.137,124.523,117.744,120.219,920885.72580919,-0.04190409397738237,1.3388381394191478
2020-07-31,119.458,122.896,119.458,120.363,1046730.4335127,0.0011978139894692763,1.4405377244637465
2020-08-03,121.085,125.524,120.315,124.282,911761.96892405,0.03255983981788413,1.4410485584025994
2020-08-04,124.282,125.092,121.653,123.608,575667.9371246,-0.005423150576913782,1.3737224065041438
2020-08-05,125.092,131.399,125.092,131.013,1657850.8017844,0.05990712575237844,1.3566952939663885
2020-08-06,131.013,133.643,129.675,133.064,1197964.0249044,0.015654935006449655,1.4580337019985596
2020-08-07,132.352,133.017,129.299,129.868,683660.77769714,-0.02401851740515837,1.4374901033753424
2020-08-10,129.868,133.161,129.868,131.774,529563.16155135,0.014676440693627502,1.4550195016610057
2020-08-11,130.869,133.498,125.284,126.045,747767.99458165,-0.04347595124986714,1.4547780304193674
2020-08-12,121.326,128.288,120.363,128.288,994131.23777557,0.017795231861636784,1.225481423555007
2020-08-13,128.057,128.105,126.526,127.479,412258.60597891,-0.006306123721626422,1.2228258784405834
2020-08-14,127.575,128.336,125.332,126.045,416626.295651,-0.011248911585437615,1.2521464598789713
2020-08-17,126.526,129.819,126.526,129.819,568033.30696075,0.029941687492561986,1.2483195505551337
2020-08-18,129.299,131.35,129.107,129.868,732138.3946638,0.0003774486015144518,1.2414139197138792
2020-08-19,131.774,133.402,131.013,132.015,615016.604993,0.01653217112760652,1.2305301202088041
2020-08-20,128.914,129.868,124.427,128.24,744971.46859808,-0.028595235389917595,1.2162428094680997
2020-08-21,128.481,129.53,126.43,127.816,492421.18425669,-0.0033063006862134037,1.2839273039976977
2020-08-24,128.336,132.207,128.288,131.678,387426.32753657,0.03021530950741691,1.2774744656786359
2020-08-25,131.63,132.448,127.287,127.528,271492.51622642,-0.031516274548519796,1.2771194414678462
2020-08-26,127.961,131.254,127.094,131.254,426865.33991317,0.02921711310457309,1.3276332891088038
2020-08-27,131.109,131.254,128.77,129.579,523428.04253503,-0.012761515839517124,1.3692209322977615
2020-08-28,130.628,131.207,129.252,130.483,365765.45286469,0.006976439083493435,1.3838811509265996
2020-08-31,130.436,131.967,129.916,130.677,764247.04056507,0.001486783718951834,1.3497531684356219
2020-09-01,131.774,133.209,129.868,130.109,671037.46917269,-0.004346595039677825,1.3521577788530392
2020-09-02,130.301,133.209,129.916,131.967,668159.94466453,0.014280334181340226,1.3100993988747562
2020-09-03,131.919,132.207,127.142,127.142,614357.19392743,-0.03656217084574187,1.3423453986575578
2020-09-04,126.045,130.109,124.234,128.432,570133.03794433,0.010146135816645918,1.4607920620041914
2020-09-07,129.386,131.254,129.386,130.821,578642.03679669,0.01860128316930365,1.4456089570159363
2020-09-08,131.303,131.87,124.331,125.235,744873.85499152,-0.042699566583346726,1.197957189441314
2020-09-09,125.092,131.774,124.802,131.207,550717.27622324,0.0476863496626343,1.2944390393366356
2020-09-10,130.06,130.773,128.192,128.77,331166.62155361,-0.01857370414688231,1.3706646374745464
2020-09-11,129.203,130.301,127.431,130.301,434766.84983112,0.011889415236467915,1.4027662696538736
2020-09-14,130.821,133.017,130.205,130.677,444911.39581461,0.002885626357433946,1.4096840379519293
2020-09-15,131.207,132.16,129.107,130.156,502634.2674533,-0.003986929605056644,1.3798763851371438
2020-09-16,130.156,130.349,128.105,129.107,660548.16023838,-0.008059559298073116,1.3925391580288018
2020-09-17,126.141,127.624,124.947,126.045,861473.30802298,-0.023716762065573493,1.212458788219953
2020-09-18,127.287,128.673,126.767,128.009,1118706.9685938,0.015581736681343772,1.2053420727431743
2020-09-21,126.526,128.529,121.75,121.846,467244.14286353,-0.04814505230100996,1.1569058743013776
2020-09-22,121.557,123.425,120.748,121.037,412180.72278219,-0.006639528585263399,1.2601672049105903
2020-09-23,117.454,119.313,111.243,115.404,560733.05532149,-0.046539487925180034,1.5068302438943728
2020-09-24,112.678,114.21,110.676,111.484,743984.94810629,-0.033967626772035686,1.5067211592189913
2020-09-25,112.341,116.02,111.437,112.726,614630.30433727,0.011140612105773107,1.5621751560175936
2020-09-28,115.404,116.781,113.439,115.971,490856.25122392,0.02878661533275384,1.5746204959533143
2020-09-29,115.548,115.971,112.726,112.919,396774.38802827,-0.026316924058600866,1.2887018730280266
2020-09-30,112.341,113.063,109.337,112.678,599267.58417351,-0.002134273240110174,1.3375442129363482
2020-10-01,113.159,114.73,109.953,109.953,387982.93278247,-0.024183957826727442,1.344355229970896
2020-10-02,108.576,110.098,106.948,109.818,614116.27523891,-0.001227797331587177,1.3373351852749977
2020-10-05,109.288,113.92,109.241,112.967,771645.94425351,0.02867471634886809,1.341495293125252
2020-10-06,113.584,113.92,110.482,111.918,410058.14606091,-0.009285897651526431,1.3139940447762415
2020-10-07,111.58,114.585,110.579,114.585,670703.0906481,0.023829946925427503,1.2817326572257848
2020-10-08,115.452,115.924,109.818,110.916,618278.35327165,-0.03201989789239423,1.2546151504482577
2020-10-09,110.29,114.537,110.29,114.537,460868.10515869,0.03264632695012448,1.2825586844741064
2020-10-12,115.259,119.554,114.537,116.405,813495.18195795,0.01630914027781416,1.2149670766886689
2020-10-13,116.501,116.501,112.726,113.632,236487.65384977,-0.023822000773162655,1.2361245410269
2020-10-14,114.537,119.746,114.402,118.889,941570.46441551,0.04626337651365797,1.289965276716173
2020-10-15,117.454,119.505,116.828,118.889,1248436.4901497,0.0,1.3428351576450799
2020-10-16,119.505,122.847,119.217,120.652,675296.12236936,0.01482895810377749,1.1731956073356649
2020-10-19,121.278,122.655,119.313,119.362,408299.02425765,-0.010691907303650217,1.1645145347859605
2020-10-20,119.169,122.424,118.745,122.424,522820.55360061,0.025653055411269943,1.1512664538600463
2020-10-21,123.088,125.332,122.511,125.284,676660.6359759,0.023361432398876003,1.1094298858113565
2020-10-22,124.716,125.669,120.989,121.364,601150.2806489,-0.03128891159286107,0.9570299083983702
2020-10-23,121.085,122.751,120.507,120.796,1136082.1905608,-0.0046801357898552665,0.9284867281463778
2020-10-26,119.458,121.037,118.456,119.362,444088.94925724,-0.01187125401503375,0.912780100456854
2020-10-27,119.362,121.846,118.505,120.18,516175.55925642,0.006853102327373906,0.9297271147461085
2020-10-28,118.889,121.182,117.022,117.744,1271425.5329363,-0.02026959560659014,0.931782354459093
2020-10-29,117.744,119.121,112.534,112.534,889819.67630135,-0.04424853920369609,0.783003371025309
2020-10-30,109.818,112.919,108.903,112.823,639601.73409108,0.0025681127481471666,0.8203565916759297
2020-11-02,112.775,115.355,111.243,114.777,359691.60196312,0.017319163645710622,0.7999956887964434
2020-11-03,115.731,125.043,115.163,125.043,832179.8800725,0.0894430068741996,0.6945576921025016
2020-11-04,122.231,122.751,117.84,122.607,728986.72130318,-0.01948129843333901,0.9882729739371836
2020-11-05,123.184,127.094,121.75,126.333,668514.05359895,0.030389781986346565,0.9620873551097899
2020-11-06,125.092,131.726,123.801,131.63,748870.82064721,0.04192887052472427,0.9492533749171839
2020-11-09,131.63,136.079,130.205,131.254,945033.67056301,-0.002856491681227702,0.9819744758806357
2020-11-10,130.012,130.821,126.718,128.577,532114.61507591,-0.020395568896947824,0.8532253280633096
2020-11-12,127.865,131.774,126.141,130.821,613032.14114056,0.017452577054994256,0.8085636613268483
2020-11-13,129.916,130.628,127.672,129.434,429345.14089675,-0.010602273335320822,0.7975757980958388
2020-11-16,131.774,138.371,131.774,138.371,963295.72253002,0.06904677287266114,0.7810439214421637
2020-11-17,137.273,141.664,134.644,136.166,1113934.2862988,-0.015935419994073996,0.8803672099017136
2020-11-18,136.166,138.178,134.644,134.644,428207.00778201,-0.011177533304936538,0.8803991449834245
2020-11-19,133.874,134.644,129.338,129.819,511698.83310893,-0.03583523959478341,0.8631357384963314
2020-11-20,131.822,136.079,130.012,136.079,423712.62810993,0.04822098460163793,0.8997700378724758
2020-11-23,135.598,137.6,133.498,134.644,427300.44737219,-0.01054534498342874,0.9113159968823165
2020-11-24,136.262,141.327,135.598,141.327,631706.45482888,0.049634591961023045,0.9569363536463141
2020-11-25,141.327,145.429,140.99,145.429,818157.78933495,0.02902488554911664,1.0161516488623898
2020-11-26,146.103,149.782,145.525,148.674,562842.13228868,0.0223132937722188,0.9854537878238856
2020-11-27,148.396,151.351,148.299,148.396,589441.84007526,-0.001869862921560106,0.9570544729228642
2020-11-30,148.963,149.253,141.52,142.281,1229133.9186745,-0.041207310170085276,1.020322165107381
2020-12-01,143.138,149.917,142.858,149.917,508465.1227811,0.05366844483803179,1.0792010081473984
2020-12-02,149.917,157.322,147.576,157.226,741640.14466369,0.048753643682837744,1.1051367470139206
2020-12-03,157.081,159.903,153.836,159.277,570907.71614104,0.013044916235228188,1.139439457327926
2020-12-04,159.566,167.491,159.517,167.491,673808.03409069,0.05157053435210379,1.167818077408646
2020-12-07,166.683,169.205,163.245,169.205,679126.93720538,0.010233385674454087,1.1811410318195301
2020-12-08,167.106,175.706,165.199,175.706,869445.43203928,0.03842085044768173,1.1766885977785853
2020-12-09,175.272,183.294,175.272,176.659,1061232.284742,0.005423832993751043,1.1658576459067633
2020-12-10,176.659,182.34,175.706,180.809,532175.88319066,0.023491585483898403,1.164146153963521
2020-12-11,179.711,182.34,170.168,171.266,797465.78163027,-0.05277945235027026,1.326949810915398
2020-12-14,171.882,176.514,168.974,168.974,525522.58130549,-0.013382691252204149,1.3666197875013462
2020-12-15,168.059,178.565,167.925,176.659,647171.98081231,0.04548036976102843,1.458403997193764
2020-12-16,178.565,180.338,175.08,176.467,542329.77515776,-0.0010868396175681694,1.5207673358284888
2020-12-17,180.001,181.242,175.176,178.421,471112.34163398,0.011072891815466779,1.4132990545920001
2020-12-18,180.482,181.811,176.177,177.516,915388.21056335,-0.005072272882676421,1.3671773766957136
2020-12-21,174.935,177.42,169.254,173.789,573385.44023938,-0.02099529056535754,1.3446612530560496
2020-12-22,172.316,174.752,171.266,172.933,374965.01606131,-0.004925513122234437,1.2226371142450512
2020-12-23,173.606,177.661,173.606,176.9,391537.52188079,0.022939519929683794,1.4723961727570987
2020-12-28,178.565,180.858,178.565,179.567,362034.32852047,0.015076314301865512,1.4938101061141538
2020-12-29,179.567,180.809,177.853,178.093,274783.34089851,-0.008208635216938598,1.4269827323288244
2020-12-30,178.093,178.565,174.415,174.752,501433.82778118,-0.018759861420718282,1.4297533962458582
2021-01-04,177.516,185.971,177.516,185.971,726505.88187698,0.06419955136421907,1.32864254761709
2021-01-05,185.2,190.169,184.584,188.07,502304.0426992,0.011286705991794266,1.3736006852620495
2021-01-07,192.799,206.164,191.942,206.164,851321.49294113,0.0962088584037859,1.3994695820317247
2021-01-08,207.118,211.037,199.771,203.016,1023995.8091687,-0.015269397178944932,1.5185292056113548
2021-01-11,198.807,199.674,193.087,196.237,665837.98695963,-0.03339145683098865,1.509333744377463
2021-01-12,197.575,200.531,191.942,196.708,455578.27843744,0.002400158991423762,1.5570597267018025
2021-01-13,197.575,198.432,192.317,193.944,315757.17147182,-0.014051284136893272,1.49250056786271
2021-01-14,193.559,198.047,193.087,195.754,438829.23737205,0.009332590850967382,1.5120809167843376
2021-01-15,195.282,196.901,187.165,189.12,568323.03245255,-0.033889473522890956,1.5457785256300614
2021-01-18,189.265,192.317,184.873,191.075,431542.48548689,0.0103373519458545,1.5571892269801237
2021-01-19,192.702,196.237,186.394,186.78,417287.78360181,-0.02247808452178457,1.4464310417180848
2021-01-20,188.118,193.087,188.118,189.216,762245.96163067,0.013042081593318322,1.3961374763137808
2021-01-21,191.652,193.366,183.968,183.968,463307.40687997,-0.027735498055132868,1.3644032989339892
2021-01-22,182.774,184.151,178.518,179.384,619842.2478618,-0.024917376935119195,1.3971769515726107
2021-01-25,181.435,185.152,178.71,181.387,462636.57294555,0.011165990277839821,1.3751669508802422
2021-01-26,179.808,184.68,176.37,183.678,355113.10843858,0.012630453119573115,1.368135361201191
2021-01-27,182.244,183.438,164.863,167.154,940251.64228438,-0.08996178094273677,1.3048134361896233
2021-01-28,161.328,178.565,159.614,176.9,1016382.9862999,0.05830551467509015,1.5185862891096693
2021-01-29,173.789,184.776,167.346,179.904,1002693.1972017,0.016981345392877323,1.580602491278865
2021-02-01,188.118,192.605,184.439,186.394,875462.16859659,0.03607479544646042,1.4146630693624214
2021-02-02,184.151,185.297,174.03,174.752,952995.41015309,-0.06245909203085931,1.4309434923575155
2021-02-03,176.273,178.758,171.266,174.03,561365.46687886,-0.004131569309650307,1.4467860557952414
2021-02-04,175.176,178.518,172.835,172.98,350204.39015995,-0.0060334425099121125,1.4856895574358753
2021-02-05,175.176,181.435,174.752,181.435,420769.68171652,0.04887848306162579,1.4914540657400932
2021-02-08,185.393,186.49,179.952,184.584,456584.52933907,0.01735607793424654,1.5528157837339722
2021-02-09,185.249,186.067,181.762,184.007,427721.01663448,-0.003125948077839835,1.6712480517645107
2021-02-10,186.539,187.637,181.531,183.053,558851.39728872,-0.0051845853690348775,1.7847522473624382
2021-02-11,183.919,186.259,183.197,185.537,528184.10974809,0.01356984042872833,1.7694174508383114
2021-02-12,183.872,184.536,177.42,180.905,400205.40245446,-0.024965370788575858,1.8177668429187428
2021-02-15,184.295,187.261,183.872,186.212,482705.51507647,0.02933583925264638,1.8533133734168385
2021-02-16,186.78,190.834,185.249,186.067,478437.51589619,-0.0007786823620388184,1.8412313386508892
2021-02-17,186.259,187.165,184.007,184.584,466871.3419619,-0.007970247276518738,1.707335644538759
2021-02-18,187.069,195.09,186.972,187.165,921958.43703869,0.013982793741602606,1.6987593394983707
2021-02-19,190.979,198.143,190.979,198.143,859248.96392465,0.058654128709961784,1.4658653858878479
2021-02-22,200.049,203.391,197.093,200.82,762499.34163067,0.013510444476968697,1.5008289022340315
2021-02-23,203.391,204.634,188.879,192.509,715706.07859841,-0.0413853201872324,1.4455615269235431
2021-02-24,191.942,197.478,190.218,194.233,624441.51023879,0.008955425460627886,1.5129258276176079
2021-02-25,198.721,201.1,190.979,190.979,835927.61949868,-0.01675307491517919,1.5022624508260227
2021-02-26,185.249,188.07,178.142,180.809,1229805.7910516,-0.05325192822247482,1.4996216695379125
2021-03-01,184.536,186.212,180.954,186.212,556842.01081333,0.029882362050561495,1.5665755192864959
2021-03-02,184.776,187.492,183.776,185.49,446540.71229,-0.0038773011406353364,1.6118103200011582
2021-03-03,186.78,190.218,181.58,182.909,474626.43147001,-0.013914496738368753,1.6382658180209058
2021-03-04,181.146,182.725,174.752,177.708,647840.73786148,-0.028434904788720017,1.635083706439627
2021-03-05,177.708,179.519,175.272,176.851,561254.3535182,-0.004822517838251494,1.62643776177099
2021-03-08,177.901,179.519,175.753,179.384,516621.05114166,0.014322791502451082,1.6251819209632434
2021-03-09,178.046,183.246,176.996,180.482,703508.53154937,0.00612094724167167,1.6200713359863201
2021-03-10,181.242,183.678,180.193,181.339,453630.1600768,0.004748395961924112,1.6310977703380956
2021-03-11,184.295,186.115,180.241,182.909,437542.60696223,0.00865781767849172,1.3701854573991956
2021-03-12,180.665,181.956,178.324,181.242,356289.66393037,-0.009113821627147911,1.241367621973012
2021-03-15,181.762,183.919,178.518,178.95,289912.41147211,-0.012646075412983793,1.4486887528442034
2021-03-16,179.047,180.193,175.898,177.179,406965.66392979,-0.009896619167365062,1.3973211210477716
2021-03-17,177.564,177.612,173.317,176.322,746350.52040134,-0.004836916338843755,1.2777206218694668
2021-03-18,176.563,182.196,175.32,181.195,525676.27081369,0.027636936967593284,1.1682288331727255
2021-03-19,180.193,180.193,175.706,175.946,870561.75785894,-0.028968790529539934,1.2061968976849418
2021-03-22,173.886,177.805,172.835,172.835,425187.2166345,-0.017681561388153133,1.1324656600429985
2021-03-23,171.882,173.414,167.587,169.07,423563.09237223,-0.02178378222003652,1.1401809043682065
2021-03-24,168.059,169.023,163.861,166.827,620413.39130441,-0.013266694268646129,1.1564747241758215
2021-03-25,163.716,165.681,158.517,159.18,803154.37031873,-0.04583790393641307,1.1804368821949447
2021-03-26,162.522,169.301,161.857,168.83,771685.40507318,0.0606231938685764,1.2975436809056728
2021-03-29,169.023,175.031,168.107,172.835,655774.43950073,0.023722087306758288,1.4569097895679737
2021-03-30,172.364,178.854,172.027,172.835,832523.60458069,0.0,1.442149480693237
2021-03-31,174.752,181.907,174.174,181.628,902277.87244875,0.05087511210113682,1.5130396974891287
2021-04-01,181.435,185.114,179.711,181.811,389717.13196278,0.0010075539013809642,1.5111568250506393
2021-04-06,186.78,191.556,186.49,190.93,603742.23343575,0.050156481181006685,1.4978084184998715
2021-04-07,190.882,191.171,187.02,189.071,359091.38212706,-0.009736552663279774,1.5100041472475418
2021-04-08,190.122,190.699,186.298,190.218,563840.07564932,0.0060665041175007595,1.5920264689323917
2021-04-09,190.025,190.025,183.101,183.486,587417.91540315,-0.0353909724631738,1.5069659974345602
2021-04-12,182.388,182.629,177.14,177.901,643408.66474677,-0.030438289569776344,1.531217348015314
2021-04-13,176.755,182.86,176.418,178.093,575252.56007542,0.001079251943496562,1.504882594748269
2021-04-14,180.569,187.116,180.241,186.924,529812.38778085,0.0495864520222582,1.3885125495166561
2021-04-15,188.927,192.124,186.684,192.124,558266.75409201,0.02781879266439824,1.4915318010840943
2021-04-16,191.748,195.09,189.361,190.506,435666.14114258,-0.008421644354687619,1.5161861636963239
2021-04-19,193.944,197.95,189.265,189.736,460889.91245377,-0.004041867447744485,1.5168619789327695
2021-04-20,190.979,192.605,187.445,188.07,300944.82589821,-0.008780621495130037,1.5045407660722068
2021-04-21,188.927,188.927,183.39,187.926,414011.49712644,-0.0007656723560376388,1.505134035534914
2021-04-22,189.457,190.699,188.118,188.686,227481.24098102,0.0040441450358119635,1.5247117852617318
2021-04-23,188.686,191.942,186.828,191.845,501391.25163364,0.01674210063279724,1.5900284047769986
2021-04-26,194.233,195.658,192.413,195.37,335587.27179946,0.018374208345278698,1.5897992588908232
2021-04-27,197.286,199.578,194.994,196.804,543203.10540365,0.007339919127808736,1.6089045522785936
2021-04-28,194.041,197.662,192.605,195.754,426820.68688039,-0.005335257413467298,1.6329600236687187
2021-04-29,198.624,198.904,191.075,191.075,393980.97737256,-0.023902448992102365,1.501523151963255
2021-04-30,192.124,194.137,185.827,185.827,756353.83818811,-0.027465654847572907,1.4129496036060227
2021-05-04,188.118,191.363,186.924,188.686,423091.63942141,0.015385277704531575,1.6142463585123468
2021-05-05,191.46,199.953,190.93,199.953,645427.39720577,0.059712962275950465,1.3919953332066812
2021-05-06,200.531,203.873,197.478,201.966,591547.80171458,0.010067365830970232,1.5094310234859574
2021-05-07,205.307,214.379,204.45,210.267,951913.35293998,0.04110097739223417,1.4973684252512989
2021-05-10,217.817,220.397,207.311,208.649,872121.4986786,-0.007694978289508048,1.4780257314337442
2021-05-11,209.121,213.704,205.779,211.326,534250.6915513,0.01283015974195889,1.4543284295518213
2021-05-12,211.509,213.136,208.649,211.23,373263.00860231,-0.0004542744385451769,1.30429379969235
2021-05-13,210.084,215.14,205.5,213.704,908090.03580934,0.011712351465227533,1.1417045355517086
2021-05-14,213.426,213.704,200.82,202.438,845156.25908874,-0.05271777786096665,1.1387519437954194
2021-05-17,203.777,205.307,198.721,204.45,501111.91056807,0.009938845473675961,1.1575441888995321
2021-05-18,209.217,210.556,203.391,204.354,563126.66556736,-0.00046955245781354904,1.1788049171887025
2021-05-19,199.482,201.292,191.942,192.895,931178.76908776,-0.05607426328821552,1.1901482554295075
2021-05-20,195.37,196.515,188.022,190.506,946203.99539907,-0.012384976282433513,1.2342550787550042
2021-05-21,188.831,192.317,186.78,189.071,474950.42556836,-0.007532571152614631,1.1979235916104813
2021-05-24,188.975,192.028,186.394,190.603,486856.17024036,0.00810277620576394,1.2753537984400167
2021-05-25,192.317,193.27,183.053,187.02,954333.96269406,-0.01879823507499878,1.195740667450768
2021-05-26,187.588,189.977,185.537,189.832,534805.21991195,0.015035825045449647,1.1435496953334519
2021-05-27,189.832,192.605,188.31,190.979,1656738.6297352,0.006042184668549222,1.1686246077912161
2021-05-28,191.46,194.32,190.979,193.752,1526570.8853925,0.014519921038438799,0.914987264384115
2021-05-31,194.801,197.19,192.22,192.895,353278.18032385,-0.00442318014781784,0.9280605534999583
2021-06-01,193.366,201.292,193.366,199.385,615715.47687824,0.03364524741439623,0.9228032099064848
2021-06-02,199.482,200.435,195.947,200.049,786971.28048285,0.003330240489505254,0.8913179475390863
2021-06-04,194.801,195.658,191.46,195.09,943130.20523517,-0.024788926712955295,0.8783997306162543
2021-06-07,194.32,194.416,191.267,192.317,585400.22138678,-0.01421395253472757,0.9163150610666264
2021-06-08,191.652,192.509,188.879,191.075,759147.24884382,-0.006458087428568571,0.9405785732448584
2021-06-09,191.556,191.942,186.212,186.539,624970.07753387,-0.02373936935758214,0.9824406300349147
2021-06-10,187.165,190.795,185.586,188.504,614856.68482907,0.010533990211162303,1.0037568108909214
2021-06-11,190.506,193.656,188.927,188.927,490216.57056819,0.002243984212536576,1.0509427137422662
2021-06-14,188.022,189.881,185.73,188.638,447971.68622441,-0.001529691362272101,1.0822380289796736
2021-06-15,185.249,186.731,177.661,177.661,1156205.1317082,-0.058190820513364216,1.1223996071166908
2021-06-16,176.659,179.047,174.319,177.14,912915.67867813,-0.0029325513196482023,1.263058725839469
2021-06-17,174.752,175.657,168.83,170.881,1204144.8353961,-0.03533363441345816,1.5726431199752466
2021-06-18,170.448,174.974,170.014,172.325,1597075.9472769,0.0084503250800263,1.3701952866152767
2021-06-21,171.411,177.958,168.137,176.61,604551.18023902,0.02486580589003351,1.4024946849608126
2021-06-22,178.152,179.115,175.118,178.103,645243.59286151,0.008453654945925981,1.16275488781097
2021-06-23,181.04,183.785,176.755,182.485,530519.56720708,0.024603740532163965,1.1933318363658805
2021-06-24,179.692,183.545,179.5,182.918,393687.09811027,0.002372797764199852,1.3056738204408938
2021-06-25,182.966,185.422,181.426,182.678,356875.34556971,-0.0013120633289234185,1.3155602147791172
2021-06-28,182.003,183.159,179.018,180.944,440013.0619622,-0.009492111803282355,1.362018075346667
2021-06-29,180.222,180.896,177.285,178.778,468063.47409303,-0.011970554425678626,1.3315304720086651
2021-06-30,179.355,182.581,177.958,180.703,549376.64679703,0.010767544104979487,1.28664445397035
2021-07-01,181.04,187.3,180.173,186.24,685086.55941843,0.03064143926774876,0.9414445439709882
2021-07-02,186.24,187.059,183.929,184.074,267712.58507892,-0.011630154639175272,0.839038684415316
2021-07-05,185.374,187.588,183.688,184.363,198426.65483381,0.0015700207525233267,0.8851392830799194
2021-07-06,187.155,187.588,179.596,179.596,271535.09237396,-0.02585659812435248,0.8927304805688459
2021-07-07,182.003,186.144,180.703,184.604,375869.49958589,0.02788480812490257,0.9830165529173633
2021-07-08,183.545,183.641,176.322,177.958,657982.1685171,-0.03600138675218312,1.0896023838622857
2021-07-09,178.585,181.859,178.585,180.848,317902.59393081,0.01623978691601402,1.1372680541274838
2021-07-12,180.559,180.992,178.633,178.633,283458.49057054,-0.012247854551888926,1.2382226955501077
2021-07-13,179.692,181.377,178.44,180.463,231855.16130884,0.0102444677075344,1.2297254120163073
2021-07-14,179.596,182.533,179.596,180.318,228967.25237444,-0.0008034888037989907,1.2390321372200894
2021-07-15,181.04,183.304,178.729,182.533,295947.83999663,0.01228385408001409,1.2455339548523272
2021-07-16,183.111,183.351,178.44,179.885,189375.58893227,-0.014506965863706811,1.2292177608132295
2021-07-19,178.633,178.97,173.385,174.781,483018.08630598,-0.028373683186480148,1.2402614240485157
2021-07-20,174.974,176.755,170.062,174.444,338432.60458631,-0.0019281271991807847,1.2152663815424474
2021-07-21,174.878,179.933,173.673,177.911,410597.09778221,0.01987457292884831,1.1996944544049613
2021-07-22,179.115,183.159,178.488,178.825,383312.01786449,0.0051374001607544795,1.2005670455695743
2021-07-23,179.788,183.592,179.788,183.159,370530.86606136,0.024235984901439966,1.1744383907929767
2021-07-26,184.796,187.492,183.545,186.721,465989.70417502,0.019447583793316348,1.2197386724416057
2021-07-27,186.721,187.492,182.966,187.492,444433.71220806,0.004129155263735695,1.2768060546497908
2021-07-28,186.289,186.915,184.314,185.518,198346.69475184,-0.010528449213833113,1.110737508751136
2021-07-29,186.915,193.077,186.529,193.077,658918.84376299,0.04074537241669263,1.0468073331536136
2021-07-30,190.67,192.5,186.819,187.396,479285.92351913,-0.029423494253588034,1.0553669180137202
2021-08-02,188.504,189.803,187.733,188.744,130625.6975395,0.007193323229951698,1.1011605792417276
2021-08-03,189.611,191.585,185.662,189.034,465189.06491274,0.001536472682575285,1.107720674709849
2021-08-04,189.707,192.5,188.793,190.911,395422.3357332,0.009929430684427087,1.1069880349475374
2021-08-05,190.189,190.189,187.059,187.541,354150.47212712,-0.01765220443033666,1.0839314479663555
2021-08-06,189.707,190.478,187.107,187.3,373176.8178646,-0.0012850523352225807,1.186547531714458
2021-08-09,187.3,188.407,181.522,181.522,370578.63442201,-0.030848905499199275,1.1942260242746652
2021-08-10,182.533,185.807,181.522,185.326,275084.48925916,0.0209561375480658,1.196608028498362
2021-08-11,184.41,185.662,182.052,184.94,474422.89671591,-0.002082816226541273,1.2106198094086085
2021-08-12,185.759,186.674,183.592,184.796,246685.16040703,-0.0007786309073213316,1.4239320159489264
2021-08-13,184.989,185.615,183.207,184.796,183626.77057168,0.0,1.3469238649931896
2021-08-16,182.87,183.111,180.173,180.655,280296.43278369,-0.022408493690339593,1.3460039471894116
2021-08-17,180.944,184.17,177.862,179.162,477088.578929,-0.008264371315490848,1.3826488327243933
2021-08-18,181.04,181.185,171.411,171.411,899972.52982582,-0.04326252218662441,1.295185283221083
2021-08-19,168.522,169.099,162.744,166.354,1061738.0062994,-0.029502190641207293,1.4705584299499166
2021-08-20,167.27,167.751,163.803,165.922,547559.37220688,-0.0025968717313681333,1.5446367691086642
2021-08-23,168.329,171.411,166.788,170.592,676695.94302508,0.028145755234387337,1.502259317214713
2021-08-24,171.892,174.203,169.532,173.914,555893.91269859,0.01947336334646388,1.5929504628073692
2021-08-25,173.289,173.77,171.266,173.432,371318.00556954,-0.002771484756833864,1.6202704862960906
2021-08-26,172.084,172.71,170.544,170.544,258218.10417739,-0.016652059596844793,1.5203623151857297
2021-08-27,171.411,174.299,169.87,174.299,336532.25458633,0.022017778403227384,1.5864439594281887
