Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-04-30,54.6572,57.0812,53.9622,56.2861,2604676.5940418
2009-05-04,57.5421,58.43,56.7519,58.43,1138677.3327954
2009-05-05,57.2176,58.43,56.0545,57.497,1425386.7679797
2009-05-06,56.2861,58.6173,55.4023,57.6842,1131747.1184298
2009-05-07,58.6173,59.9629,56.2434,56.7519,1060529.688501
2009-05-08,57.6842,57.9183,54.3352,55.0301,1381229.8801296
2009-05-11,55.822,56.0061,53.0768,53.4965,1906864.4640669
2009-05-12,53.5894,56.6599,53.2188,54.8905,2818613.8229246
2009-05-13,55.7744,55.7744,53.0316,53.1705,1303582.7375519
2009-05-14,51.8692,53.0316,51.4018,52.1001,1590178.1970977
2009-05-15,53.0316,53.913,51.8692,53.0316,711053.12588831
2009-05-18,52.5658,54.3828,51.8692,54.3828,451768.45927958
2009-05-19,55.3587,56.7059,55.1706,56.4751,1115225.6063133
2009-05-20,56.1029,57.6842,54.6572,54.8905,1807870.427722
2009-05-21,54.1455,55.127,53.5894,54.1947,1726323.3361234
2009-05-22,54.4748,54.7549,52.7063,53.2188,950047.65111698
2009-05-25,53.913,54.1947,52.3794,53.264,466183.89981557
2009-05-26,53.3109,53.3561,51.8224,52.5658,1053414.8831556
2009-05-27,53.3561,54.4256,53.0316,53.264,1601241.2672237
2009-05-28,52.7983,53.264,51.9152,51.9612,940032.66131868
2009-05-29,52.1937,52.8451,50.426,50.426,1716349.2288911
2009-06-01,51.8692,55.2191,51.8692,55.127,1136882.2164894
2009-06-02,54.4256,55.5912,53.7298,55.3094,1583292.581895
2009-06-03,55.3587,55.4507,53.0768,53.0768,686632.60647911
2009-06-04,53.7741,55.3094,53.0768,55.3094,1083365.6987622
2009-06-05,55.822,56.6155,54.4748,54.8905,832750.61387149
2009-06-08,54.8905,54.8905,53.4965,54.1019,442226.71615408
2009-06-09,54.6572,55.822,54.1947,55.5912,1587704.1824234
2009-06-10,56.4751,56.7059,55.5912,56.3782,592323.95996806
2009-06-12,55.8704,57.2176,54.5184,57.2176,1082784.6707791
2009-06-15,57.1216,57.1216,55.4992,55.5912,700027.22173136
2009-06-16,55.2191,56.6599,55.1706,55.5428,612858.15787835
2009-06-17,55.822,56.2434,54.7993,55.7317,1087261.9311862
2009-06-18,55.5912,56.0545,54.7065,54.9858,780112.45187993
2009-06-19,54.9858,57.3605,54.9858,57.1724,1852032.2710347
2009-06-22,56.5178,56.7519,53.5894,53.9622,1049809.784156
2009-06-23,54.2868,54.7065,53.1705,54.3352,1040062.389335
2009-06-24,54.6572,55.5912,54.1455,54.9858,655099.75945585
2009-06-25,55.0787,55.127,53.3561,53.7741,873297.44725947
2009-06-26,54.4256,54.566,53.3109,53.3109,597570.55593488
2009-06-29,53.0316,54.566,52.6586,54.2868,436249.18946225
2009-06-30,54.7993,55.1706,53.264,53.264,1538024.4315697
2009-07-01,53.3109,54.2868,53.0316,53.5433,521706.14100684
2009-07-02,53.7298,54.1455,52.5658,52.7983,835078.44240081
2009-07-03,52.8451,53.0316,52.1477,52.5658,590967.40209706
2009-07-06,52.1001,53.0316,51.3574,53.0316,331541.50480587
2009-07-07,53.264,53.8227,52.1001,52.1001,584356.81506543
2009-07-08,52.008,52.008,50.5196,50.5196,1061676.8780795
2009-07-09,51.4018,51.5431,48.3329,48.3329,859285.87692069
2009-07-10,48.8915,49.7754,48.7979,48.7979,848644.02111077
2009-07-13,48.4257,50.6585,47.5895,50.6585,965187.8280498
2009-07-14,50.9377,55.5428,50.9377,55.5428,1608187.5868426
2009-07-15,55.5912,56.9852,55.2191,56.2861,3266993.9846907
2009-07-16,55.822,57.0812,55.4023,56.2861,2361123.0432741
2009-07-17,56.2861,56.5663,55.6332,56.1465,1328864.2685778
2009-07-20,57.1216,62.3345,56.8488,61.6363,2252960.16236
2009-07-21,60.4747,63.454,59.3107,63.454,2205161.0095411
2009-07-22,62.382,63.454,61.6363,62.106,865045.36326065
2009-07-23,63.1707,63.4056,61.4078,63.4056,863535.18605084
2009-07-24,64.011,66.4342,63.7284,65.1733,1174639.124466
2009-07-27,67.4561,67.4561,62.2383,62.9835,1413574.1841442
2009-07-28,62.9835,64.8924,61.4554,61.8703,1519839.1229045
2009-07-29,61.4974,64.1958,60.6184,63.2611,807761.45513554
2009-07-30,64.5736,67.5464,64.3362,67.5464,1360276.9456344
2009-07-31,67.917,71.4056,67.5012,67.7249,3149382.2755738
2009-08-03,68.013,69.7678,66.1524,66.9831,1491472.8164459
2009-08-04,65.8263,66.2865,63.4959,63.965,1439721.6822494
2009-08-05,64.1498,64.1498,61.9187,61.9187,1284392.7088562
2009-08-06,62.7494,63.1707,59.636,62.106,1793001.5623634
2009-08-07,61.6363,63.5436,60.5167,63.5436,898570.30622598
2009-08-10,63.8689,63.965,62.8043,63.6849,830368.27525421
2009-08-11,63.7284,64.4258,61.4078,61.4078,710365.55546055
2009-08-12,60.938,62.286,60.0049,61.5467,1433704.5118572
2009-08-13,63.3151,64.1958,60.938,63.4056,2089172.2144069
2009-08-14,63.7284,63.965,61.3101,62.7494,1559708.2967898
2009-08-17,60.938,61.1721,59.5432,59.5432,1035905.9951275
2009-08-18,60.938,60.938,59.1234,60.4747,1623018.0473665
2009-08-19,59.732,62.382,59.3107,61.4078,990506.52504483
2009-08-20,62.8043,63.2611,61.7323,63.2611,1957180.9918574
2009-08-21,62.8043,66.6634,62.7494,65.5947,1886665.9987439
2009-08-24,66.9831,69.7678,66.0564,69.7678,1852992.3919023
2009-08-25,67.917,73.9668,67.917,73.9668,2181070.028391
2009-08-26,73.0362,73.9668,69.4047,69.4047,1539804.681488
2009-08-27,69.5565,70.5767,66.5738,66.5738,798638.44859489
2009-08-28,69.734,70.2408,67.1243,67.1243,925867.47164108
2009-08-31,66.4721,68.6588,65.8263,67.917,873198.33800862
2009-09-01,68.8024,68.9461,65.2637,67.2131,720772.0267997
2009-09-02,66.4721,66.4721,63.4959,64.1958,1147278.7769035
2009-09-03,65.1225,66.7086,64.1958,66.0564,1126590.9596544
2009-09-04,66.1969,67.36,64.3806,66.0564,804856.31522003
2009-09-07,67.4052,69.734,66.9444,69.734,706743.11234201
2009-09-08,69.7678,70.7002,68.8977,69.7678,1169017.1522116
2009-09-09,68.8024,70.7002,68.7128,70.7002,958357.96180067
2009-09-10,71.3572,71.919,67.917,68.1471,1653640.3281476
2009-09-11,69.1722,69.734,67.1243,67.917,959000.93306555
2009-09-14,66.9831,67.4561,65.7295,66.5738,724452.6966031
2009-09-15,67.4561,67.4561,65.4551,66.0564,1002937.3028326
2009-09-16,66.523,68.3835,66.523,67.917,940966.76600793
2009-09-17,69.3159,69.3159,67.6926,68.7476,782658.32076111
2009-09-18,68.3835,68.3835,66.5738,67.1752,1853409.8896215
2009-09-21,67.2131,67.3092,66.1007,66.523,470702.04278865
2009-09-22,66.6634,71.5905,66.6634,71.1797,1730954.2158693
2009-09-23,71.1797,73.125,71.1797,72.8037,1459668.6578484
2009-09-24,72.4397,73.4002,71.7753,72.9822,1340684.2856072
2009-09-25,72.9822,73.267,71.2135,72.5632,886708.16776499
2009-09-28,73.1799,73.4002,70.994,73.3115,734294.24521241
2009-09-29,73.2146,73.6868,70.152,70.2408,1971256.9832092
2009-09-30,71.1176,72.4679,70.2408,70.7002,1554128.445967
2009-10-01,71.5905,73.0362,70.8026,71.6317,1500962.5272147
2009-10-02,70.2408,70.9399,68.3835,68.9461,1418789.8084701
2009-10-05,69.7678,70.0084,67.917,67.917,675538.56471219
2009-10-06,69.4047,70.3854,68.6176,70.2408,2148246.2833754
2009-10-07,70.7002,71.4541,70.433,70.7002,2703406.7520064
2009-10-08,71.2693,72.7552,70.8979,72.3379,2045956.8644398
2009-10-09,70.9399,73.7828,70.9399,73.0362,2394381.6301278
2009-10-12,73.9668,75.314,73.267,74.9904,1404456.133066
2009-10-13,75.2253,75.5498,73.8191,74.6587,1147179.6676526
2009-10-14,75.5933,80.246,75.1744,79.5486,1565779.9772699
2009-10-15,80.4768,81.4051,76.2416,76.7565,1508477.4861603
2009-10-16,76.8526,77.5952,75.314,75.8145,616359.19216459
2009-10-19,76.7565,77.684,76.0131,77.684,410760.76787515
2009-10-20,79.5486,79.6349,78.1933,79.2119,1163553.7547585
2009-10-21,79.7843,79.7843,78.0996,79.5486,1134024.1534681
2009-10-22,78.609,79.5486,77.8244,79.5486,632221.62776298
2009-10-23,80.9449,81.163,79.3137,80.0112,737616.88284713
2009-10-26,79.5486,80.4768,77.9737,78.7027,548787.74380134
2009-10-27,77.4563,77.684,75.1228,75.8145,968363.04067388
2009-10-28,75.8145,75.9687,73.1799,73.1799,991143.30198153
2009-10-29,73.0362,75.1228,70.7002,74.6587,1960077.4597134
2009-10-30,74.8063,75.9687,73.0773,73.1799,1548776.5464212
2009-11-02,73.0362,73.7312,71.5018,73.2146,1067815.457304
2009-11-03,72.5632,72.5632,70.8026,70.9399,1372267.9261215
2009-11-04,72.0562,73.9152,71.7342,73.9152,1030588.7838195
2009-11-05,72.9474,77.5952,72.2007,77.5952,1369765.4175376
2009-11-06,76.5652,79.3613,76.0575,78.9852,1784292.336945
2009-11-09,79.6349,82.0589,79.6349,81.7764,1627128.6035455
2009-11-10,81.6392,84.4806,80.4768,82.8015,1222968.5117769
2009-11-12,82.3414,85.1667,81.163,84.6582,2172817.9443922
2009-11-13,85.1343,85.1343,82.1074,82.1477,1297628.7493071
2009-11-16,84.3918,86.0627,84.0527,85.8772,1482961.8095292
2009-11-17,85.9738,85.9738,84.4321,85.1343,709140.31734693
2009-11-18,85.1343,86.8535,83.0357,83.6975,1114739.9709841
2009-11-19,83.5038,83.7217,80.9854,82.0589,1886719.2699662
2009-11-20,81.9621,83.5926,80.246,82.5271,918854.25327787
2009-11-23,83.7217,85.3119,83.5038,85.3119,693031.34748705
2009-11-24,84.6582,85.1667,82.5755,83.7217,934781.10988932
2009-11-25,84.1092,85.0456,83.2132,83.2132,571963.20324676
2009-11-26,82.8015,83.2132,80.1523,80.1992,1148499.0595546
2009-11-27,76.7056,80.5657,75.5933,80.0112,1078790.5679699
2009-11-30,81.3082,82.0186,80.4768,81.8732,655404.52040221
2009-12-01,82.7532,83.5442,80.9449,80.9449,861663.26007543
2009-12-02,81.8732,82.6643,80.4768,82.293,781377.33369389
2009-12-03,83.6975,84.8518,81.4051,81.5101,870249.83779587
2009-12-04,81.4535,84.6582,81.4535,84.6582,836364.38493058
2009-12-07,83.5038,84.1496,82.8581,83.2617,507822.17382853
2009-12-08,83.3181,83.9316,80.7109,80.7109,737256.37294716
2009-12-09,80.0112,80.0112,76.9922,77.081,2862050.9298404
2009-12-10,77.5952,78.4759,75.5933,75.5933,1635407.9425883
2009-12-11,77.2199,77.7801,76.2932,77.6404,1022892.950491
2009-12-14,79.0869,79.6349,77.8752,78.3895,546659.37263936
2009-12-15,78.3895,78.7575,77.4563,78.6712,1533710.7014265
2009-12-16,78.1933,79.9642,78.1933,79.9642,878494.48860087
2009-12-17,79.0869,79.5486,77.4119,77.4999,639617.65560759
2009-12-18,78.0996,78.0996,75.6893,75.6893,2733345.1789566
2009-12-21,75.8734,76.1011,75.4174,75.5933,986578.0821143
2009-12-22,75.8145,76.1527,74.9314,75.3576,1371788.4851206
2009-12-23,75.6893,75.8145,75.0776,75.3576,1429733.9474951
2009-12-28,76.7056,76.7056,75.3576,75.4174,958177.08741787
2009-12-29,75.8145,76.1011,74.2905,75.8145,1154829.6629525
2009-12-30,75.8145,76.1011,75.2253,75.7847,1023820.8608521
2009-12-31,76.1971,76.1971,75.1228,75.2253,894117.82313159
2010-01-04,75.8145,78.5226,75.5045,78.3895,1877407.955849
2010-01-05,78.7971,79.8707,78.4362,79.6349,1541658.0244789
2010-01-06,79.6349,79.6349,78.9456,79.5018,421789.14976338
2010-01-07,78.5226,79.3137,78.2877,79.1256,643906.60843808
2010-01-08,79.5486,80.4284,79.2119,79.9642,1212456.7368587
2010-01-11,80.5253,81.7764,80.246,81.4051,971758.7713811
2010-01-12,81.3567,81.6392,80.7917,81.163,2184673.888525
2010-01-13,80.4768,82.1962,80.4768,81.8732,588125.44432897
2010-01-14,82.8015,82.8015,81.163,81.6392,830633.39250023
2010-01-15,81.6392,82.5271,81.3567,81.4051,1090630.4068494
2010-01-18,81.4535,81.8732,81.4051,81.8732,306421.02631254
2010-01-19,81.8732,83.5038,81.4535,83.5038,746966.6017991
2010-01-20,83.1728,83.5442,82.6643,83.2617,922683.58695755
2010-01-21,83.1728,83.7217,83.1325,83.415,1743792.5804512
2010-01-22,82.1962,82.6643,80.0112,80.0112,1513486.2199251
2010-01-25,80.0112,80.7109,78.4362,79.0869,1598961.7544542
2010-01-26,78.3895,78.3895,76.9034,77.2199,1713847.9591728
2010-01-27,76.9405,77.6404,76.5652,77.2199,889047.14608502
2010-01-28,78.1546,79.0869,77.3086,77.4563,1310768.1582384
2010-01-29,77.6921,79.5486,77.081,79.5486,1857377.9762524
2010-02-01,78.609,79.3613,78.1933,78.609,585596.91956668
2010-02-02,78.8988,79.2119,77.4999,78.1546,667531.77610922
2010-02-03,79.0869,79.1256,77.3086,77.684,987984.19461072
2010-02-04,77.6404,78.1546,75.5933,75.5933,987259.45821389
2010-02-05,74.431,74.431,71.7753,72.1524,1679344.3123553
2010-02-08,72.618,73.3559,70.0633,70.755,1450022.8500095
2010-02-09,72.1038,72.4679,70.9399,70.9399,1501687.2636115
2010-02-10,71.5421,72.2483,70.8439,70.8439,1325727.4607885
2010-02-11,71.6317,71.8714,68.3835,68.9873,1005747.0500941
2010-02-12,70.152,71.3169,69.3159,70.9399,1601178.0850763
2010-02-15,71.4056,74.2905,71.2135,74.1946,1382218.4949068
2010-02-16,74.431,74.9904,72.5293,72.7069,779599.56150678
2010-02-17,74.2905,74.431,73.6868,74.3349,754292.01430248
2010-02-18,73.5472,74.0104,72.3379,72.5632,736012.55184901
2010-02-19,70.8439,73.0362,70.8439,71.1797,654951.09557957
2010-02-22,72.4397,73.0773,71.6317,72.5632,485992.12246339
2010-02-23,72.5632,73.6432,72.2895,72.7552,834149.2931741
2010-02-24,72.1524,73.0362,71.2135,72.1524,285558.52900882
2010-02-25,72.1524,73.4002,70.755,71.1797,976015.51370506
2010-02-26,71.4056,73.2146,71.2693,73.2146,946524.31724929
2010-03-01,73.4954,74.1946,72.1038,73.9668,370492.67925518
2010-03-02,74.1946,76.6605,72.844,76.2932,1331080.5992
2010-03-03,76.7565,77.7276,75.4174,76.2932,1176932.2647575
2010-03-04,76.5216,77.1763,75.4174,76.9922,846331.05896908
2010-03-05,76.7565,78.5775,76.7565,77.9197,435521.97533415
2010-03-08,78.609,79.0869,77.4563,79.0869,1032122.4994763
2010-03-09,79.5486,79.5486,77.9737,78.3895,645125.65222353
2010-03-10,78.5775,79.7293,78.1933,78.609,511120.03415053
2010-03-11,78.6712,79.7293,78.609,78.9456,1686729.1904092
2010-03-12,79.7293,79.8231,78.609,78.852,994397.80200629
2010-03-15,78.1546,79.0869,77.265,77.684,1280802.4762442
2010-03-16,77.7276,79.1805,77.7276,79.1805,649815.99751996
2010-03-17,79.8231,80.614,78.609,79.4468,674763.0348243
2010-03-18,79.4468,79.4468,77.265,77.4563,570387.36615826
2010-03-19,77.7276,79.5486,76.4764,77.2199,2650640.9868543
2010-03-22,78.1546,78.1546,76.4256,77.684,562250.49666355
2010-03-23,78.1546,78.3427,76.5652,76.9922,790293.4496734
2010-03-24,78.609,78.7575,76.7565,77.2199,502669.73165001
2010-03-25,78.0052,79.5018,77.4563,79.3137,1391452.9993546
2010-03-26,78.609,79.5486,77.4119,77.8244,957589.86510659
2010-03-29,78.3895,79.0869,77.2199,77.2199,481268.3277948
2010-03-30,77.7276,78.5226,77.7276,78.0052,328179.22347081
2010-03-31,77.9972,78.7971,76.9034,77.2199,880456.85176768
2010-04-01,78.0996,79.3613,77.684,79.2119,1086512.4174767
2010-04-06,79.2119,81.4051,79.2119,80.4768,1636814.0550847
2010-04-07,80.0112,80.7674,79.5881,80.4284,1351998.8454573
2010-04-08,79.5486,80.246,78.5775,79.0869,1354689.6616178
2010-04-09,80.1523,80.4768,79.7293,80.1055,1445842.917355
2010-04-12,80.1055,80.5657,79.4154,80.4284,2140489.7456309
2010-04-13,80.1523,82.3414,80.1523,81.8732,2090425.9464301
2010-04-14,82.3414,83.5926,81.6392,83.1728,847142.51596041
2010-04-15,83.7217,83.7217,80.6625,82.3414,548473.0719299
2010-04-16,82.0589,83.1728,81.163,82.8015,498984.10638406
2010-04-19,80.7109,81.4051,79.2119,80.7109,1198395.6118945
2010-04-20,80.9449,82.8015,79.5486,82.4786,1075912.6830984
2010-04-21,83.2617,83.415,80.7109,80.7109,735149.06250099
2010-04-22,80.4768,81.8732,77.9197,77.9737,1077419.1437113
2010-04-23,78.6712,79.7843,78.3895,79.3613,805657.86128627
2010-04-26,80.4768,81.8732,80.4768,81.7764,890336.8052117
2010-04-27,81.4051,81.6796,78.609,78.609,1090259.9860244
2010-04-28,77.2199,78.1546,75.5933,76.8082,1639332.6689219
2010-04-29,77.5516,78.3427,76.9405,78.1933,1460350.033948
2010-04-30,79.5962,79.9174,78.1933,78.5226,940468.74202242
2010-05-04,79.5486,79.5486,76.0575,76.2932,1793176.242418
2010-05-05,76.0647,76.9034,74.9387,75.034,1202207.6014553
2010-05-06,74.9016,76.5216,74.2833,74.5262,1418940.9500776
2010-05-07,72.5632,74.7982,72.5632,73.5472,3070341.4091561
2010-05-10,76.2416,78.0601,75.8734,77.8752,973613.35323761
2010-05-11,77.6921,79.4081,77.0358,77.8752,954175.55141484
2010-05-12,78.1546,79.0869,76.1971,77.5952,2096742.9223061
2010-05-13,78.8204,79.392,77.6404,78.1069,970642.55344341
2010-05-14,77.8834,78.546,76.6023,76.6903,1325319.8739944
2010-05-17,75.3722,77.5952,75.3722,76.7419,731904.47340132
2010-05-18,77.5952,78.7261,77.4047,78.5929,1803466.2603874
2010-05-19,77.257,77.8834,75.3206,76.2198,1525892.2204001
2010-05-20,76.6903,77.5443,73.3857,73.3857,2047775.5191928
2010-05-21,74.2316,75.1744,71.8165,73.8563,1446763.3945222
2010-05-24,74.7982,75.461,73.8563,75.2697,743336.72548675
2010-05-25,72.7625,74.0402,72.4397,73.2815,940690.49897119
2010-05-26,74.2833,74.7982,72.2483,74.7982,3858793.9044949
2010-05-27,74.9904,77.3522,74.2316,76.5063,1304741.0769212
2010-05-28,76.8897,78.8204,75.4174,78.8204,1088836.5294091
2010-05-31,77.7801,79.7762,77.6921,79.7213,388668.07699526
2010-06-01,78.6872,78.8204,77.257,77.6404,428822.18997675
2010-06-02,77.257,77.9819,76.2705,77.1617,573354.44935555
2010-06-04,78.1069,78.546,74.2316,75.7475,1172227.0530735
2010-06-07,74.092,74.8426,73.2815,74.092,999957.83097892
2010-06-08,75.2697,75.557,73.5181,73.5181,1085595.6569063
2010-06-09,74.7982,75.2253,72.4752,74.7982,726841.22954857
2010-06-10,74.7982,77.4047,73.9451,77.4047,1387969.3091873
2010-06-11,77.6921,78.0134,76.0277,77.5443,1150437.8842743
2010-06-14,77.6404,79.1571,77.5443,78.5929,768621.97310962
2010-06-15,78.3579,79.1022,78.1069,78.5929,710429.9764736
2010-06-16,79.1571,80.3009,78.2563,79.1022,1751017.6448381
2010-06-17,79.4397,79.9562,78.5929,79.0634,780086.43570158
2010-06-18,78.6872,79.5332,76.3659,78.1069,2399283.8214479
2010-06-21,79.9174,80.1055,79.2435,80.0112,719876.32694515
2010-06-22,79.5332,80.7271,78.6324,80.0112,904663.04742193
2010-06-23,78.5929,80.0579,76.9333,77.4563,602428.14809212
2010-06-24,77.3086,77.4047,74.9016,76.2198,633683.489213
2010-06-25,77.1173,77.4047,75.6523,76.2198,449325.41624615
2010-06-28,76.2198,77.0293,75.8952,76.8897,142849.87984564
2010-06-29,76.2198,76.2198,73.6133,73.6133,564725.75020351
2010-06-30,74.5634,74.5634,73.0023,73.8563,1216277.398479
2010-07-01,73.1459,74.1364,72.2483,73.6649,2728232.3804784
2010-07-02,73.5181,74.7982,73.4729,74.7982,1494890.8467345
2010-07-05,74.7982,74.9904,74.0402,74.1364,194110.4232504
2010-07-06,74.5553,75.1744,74.2316,75.0856,1497399.5496466
2010-07-07,74.9387,74.9387,73.6649,74.7474,546632.11759538
2010-07-08,75.5126,75.557,73.8563,73.8563,783169.97226862
2010-07-09,74.2833,74.2833,73.0919,73.7611,611098.96867578
2010-07-12,73.8563,74.6151,73.3857,73.9959,1516390.120975
2010-07-13,74.092,75.8952,73.8563,75.0856,2610209.3679705
2010-07-14,75.7475,76.8381,75.7475,76.2198,1392244.6344958
2010-07-15,75.7992,76.9769,75.7992,76.6903,675657.49581321
2010-07-16,76.1229,77.4047,75.8952,75.9905,431695.11938574
2010-07-19,75.5126,76.3659,74.9904,75.7039,669968.62481447
2010-07-20,76.1229,76.2705,74.7103,75.2697,555613.89345357
2010-07-21,76.2705,77.4047,75.8952,77.257,1149203.9741012
2010-07-22,76.3659,78.1069,76.3659,77.8834,1544140.7112127
2010-07-23,78.0755,79.2039,77.4563,77.6404,1426603.3340339
2010-07-26,78.781,79.5332,78.1069,79.5332,665622.68416474
2010-07-27,79.5332,80.3009,78.7261,79.0085,460394.68070035
2010-07-28,79.4783,79.8158,78.6872,79.4783,394641.88709019
2010-07-29,79.8158,80.3396,78.6872,78.6872,854205.28894904
2010-07-30,79.392,79.392,76.4546,77.5952,800531.4352861
2010-08-02,78.8204,80.4364,77.9819,80.4364,935803.1740387
2010-08-03,80.1992,81.5746,79.8158,81.05,674110.15263433
2010-08-04,80.7271,81.3406,79.1571,81.3406,880014.57673577
2010-08-05,80.9611,81.5262,80.0112,80.0112,602160.55311483
2010-08-06,80.3396,81.0904,79.1022,80.246,381281.96007573
2010-08-09,80.485,80.6221,79.2435,79.5332,527564.73659766
2010-08-10,79.58,79.58,77.1617,77.6404,877038.82147903
2010-08-11,77.4563,77.4563,76.2705,77.0293,608031.537362
2010-08-12,76.7419,77.2134,76.0277,77.1617,473396.57554611
2010-08-13,77.6404,78.1069,75.9905,76.2198,620900.87358475
2010-08-16,76.3077,79.0085,76.1746,79.0085,365545.88877218
2010-08-17,78.2563,79.0085,78.1069,78.5929,710408.91575779
2010-08-18,78.1069,78.2563,76.6459,76.6903,921550.02490097
2010-08-19,77.6404,77.9269,75.2697,75.7475,1819845.3029558
2010-08-20,75.7475,75.7475,74.9016,75.2697,614011.5417851
2010-08-23,75.7475,76.3077,75.0856,75.1744,2074433.42994
2010-08-24,74.5262,74.8426,73.0499,73.334,724006.70497428
2010-08-25,73.4729,73.5698,71.9529,72.4397,3989568.5609903
2010-08-26,72.9054,74.7982,72.9054,73.8563,1448615.4986475
2010-08-27,73.6133,74.6514,73.4293,74.3268,1187859.0596636
2010-08-30,74.6151,74.9016,73.1459,73.3857,377918.43987504
2010-08-31,72.4397,73.1459,72.0498,72.7625,1309302.5801915
2010-09-01,72.9054,75.5126,72.1524,75.5126,1767295.1004244
2010-09-02,75.461,76.2198,74.4673,75.2697,939338.89656274
2010-09-03,75.5126,75.5126,74.092,75.2697,635871.3259255
2010-09-06,74.3721,75.6086,74.3721,75.2697,544657.36577221
2010-09-07,74.7982,75.2697,73.8563,74.2833,417366.39944424
2010-09-08,74.3268,76.6903,74.1364,76.6903,1309079.5843771
2010-09-09,76.6903,77.0293,76.4546,76.6903,858392.65479741
2010-09-10,76.6903,76.6903,75.5126,75.5126,1050763.7106954
2010-09-13,76.8381,76.9769,76.0277,76.2198,1299422.6267475
2010-09-14,76.1746,76.1746,75.034,75.5126,1548193.0407068
2010-09-15,75.7039,75.7475,74.9904,75.7475,1253894.3146387
2010-09-16,75.7475,76.1746,75.034,76.1746,1300390.1808089
2010-09-17,76.411,77.6404,75.8952,76.2198,2438977.0764129
2010-09-20,76.2705,77.4047,75.6086,77.4047,872931.98189697
2010-09-21,77.4047,79.0634,77.0293,78.8204,1848792.6373976
2010-09-22,78.8204,79.2984,78.1069,79.2984,1721042.0519188
2010-09-23,79.0634,79.5332,77.4563,78.1069,1296367.5840901
2010-09-24,77.6404,80.1055,77.257,79.9562,798705.34733921
2010-09-27,79.9562,81.284,79.5332,80.7271,1261617.4030111
2010-09-28,79.5332,80.7271,78.8673,80.246,1451089.5133218
2010-09-29,80.5333,82.0025,80.1523,80.485,1336650.5390977
2010-09-30,79.9562,81.4293,79.58,81.4293,1155551.9216181
2010-10-01,80.0579,81.8167,80.0579,81.4293,808492.38586055
2010-10-04,81.1872,84.7469,81.1872,84.7469,3101523.6572045
2010-10-05,83.8994,86.1114,83.4554,86.1114,998484.81973818
2010-10-06,85.6754,86.5312,83.8347,85.1181,854879.23185481
2010-10-07,85.215,85.6754,84.1818,84.2625,1322857.0091108
2010-10-08,84.7469,85.1181,82.8581,84.2625,1388003.9974251
2010-10-11,84.2625,86.3935,84.1253,85.2715,505775.56779849
2010-10-12,84.2625,86.5312,84.2625,84.7953,611578.40967676
2010-10-13,85.7395,89.9534,85.4007,89.0011,1586913.7861479
2010-10-14,88.6292,88.96,86.8774,86.8774,1161959.3346855
2010-10-15,87.2408,88.0076,86.4987,86.7244,603918.50345176
2010-10-18,85.9174,87.9597,85.9174,86.7244,439179.10669048
2010-10-19,87.8307,87.8307,84.8276,85.6754,1104264.1231694
2010-10-20,85.2715,87.3459,85.0374,87.0638,752878.46861225
2010-10-21,86.9664,89.0011,86.7809,89.0011,708305.32190852
2010-10-22,88.0564,89.1866,87.7657,88.0564,268371.74604596
2010-10-25,88.5326,89.703,88.0564,88.5326,344635.07570866
2010-10-26,88.0564,88.4762,86.7809,88.0076,643442.03382473
2010-10-27,88.0564,89.3319,87.1117,87.6289,1547620.6847831
2010-10-28,87.8623,88.7181,87.6289,88.2821,313750.15541283
2010-10-29,87.5802,89.0892,87.5802,88.2018,868770.63222694
2010-11-02,88.0564,90.8494,88.0076,89.0011,1180818.5862564
2010-11-03,89.8646,90.7524,89.0575,89.9534,980938.76574099
2010-11-04,90.8494,93.223,89.9534,89.9534,1627401.1539853
2010-11-05,90.8971,91.3258,89.4773,90.5187,1493598.7098766
2010-11-08,90.0424,91.1316,89.768,91.1316,875103.7133562
2010-11-09,90.2275,93.3596,90.09,93.0289,956619.8333139
2010-11-10,92.318,92.9318,89.4773,89.9534,1385371.4079494
2010-11-12,87.1604,89.8646,86.8774,89.4773,1196127.2489157
2010-11-15,89.4773,89.768,88.565,89.2995,844112.2506157
2010-11-16,88.0564,88.8071,86.8774,87.5878,1154422.0761584
2010-11-17,87.1117,88.2018,85.6754,86.7244,648777.82811731
2010-11-18,88.0564,88.2505,87.1117,87.5878,965405.86840167
2010-11-19,87.5315,87.5878,84.5451,86.1593,495115.12900404
2010-11-22,85.2715,85.9174,84.2625,84.2625,696726.88367808
2010-11-23,84.7953,85.1667,83.0357,85.1181,789645.52294597
2010-11-24,84.7469,85.9738,83.6088,85.9174,1196830.9245967
2010-11-25,86.1593,86.7244,85.3119,85.6754,410014.97076251
2010-11-26,84.3594,85.215,82.8581,84.6985,707008.22958804
2010-11-29,84.981,84.981,82.8903,84.0285,395297.24701143
2010-11-30,84.8276,86.7809,83.9397,86.1593,1681745.2339571
2010-12-01,87.5315,87.5878,86.1114,86.6278,1158449.6283398
2010-12-02,86.6919,87.1117,85.3119,85.3119,1029549.3755512
2010-12-03,85.7797,87.0638,85.7797,87.0638,692281.8337775
2010-12-06,87.1117,88.5326,86.2559,88.5326,435111.91080876
2010-12-07,88.4762,89.0892,87.1117,88.153,771628.70000725
2010-12-08,87.5878,89.3798,87.4349,89.243,671183.95200301
2010-12-09,89.4773,89.8968,87.6768,87.8623,1161555.4644883
2010-12-10,87.7333,88.5326,86.2559,88.5326,312357.6704384
